date,county,state,fips,cases,deaths
2022-07-19,Gloucester,New Jersey,34015,78242,988
2022-07-19,Hudson,New Jersey,34017,199164,2747
2022-07-19,Hunterdon,New Jersey,34019,28819,280
2022-07-19,Mercer,New Jersey,34021,91028,1286
2022-07-19,Middlesex,New Jersey,34023,228726,2901
2022-07-19,Monmouth,New Jersey,34025,189473,2244
2022-07-19,Morris,New Jersey,34027,140578,1583
2022-07-19,Ocean,New Jersey,34029,182387,3053
2022-07-19,Passaic,New Jersey,34031,162733,2367
2022-07-19,Salem,New Jersey,34033,15702,252
2022-07-19,Somerset,New Jersey,34035,81399,985
2022-07-19,Sussex,New Jersey,34037,38437,502
2022-07-19,Union,New Jersey,34039,165440,2404
2022-07-19,Warren,New Jersey,34041,26958,346
2022-07-20,Atlantic,New Jersey,34001,77394,1024
2022-07-20,Bergen,New Jersey,34003,268571,3523
2022-07-20,Burlington,New Jersey,34005,118572,1261
2022-07-20,Camden,New Jersey,34007,142684,1859
2022-07-20,Cape May,New Jersey,34009,25362,313
2022-07-20,Cumberland,New Jersey,34011,43729,618
2022-07-20,Essex,New Jersey,34013,245309,3644
2022-07-20,Gloucester,New Jersey,34015,78303,988
2022-07-20,Hudson,New Jersey,34017,199614,2749
2022-07-20,Hunterdon,New Jersey,34019,28861,280
2022-07-20,Mercer,New Jersey,34021,91217,1287
2022-07-20,Middlesex,New Jersey,34023,229109,2903
2022-07-20,Monmouth,New Jersey,34025,189736,2245
2022-07-20,Morris,New Jersey,34027,140773,1584
2022-07-20,Ocean,New Jersey,34029,182620,3053
2022-07-20,Passaic,New Jersey,34031,162980,2367
2022-07-20,Salem,New Jersey,34033,15739,252
2022-07-20,Somerset,New Jersey,34035,81512,986
2022-07-20,Sussex,New Jersey,34037,38483,502
2022-07-20,Union,New Jersey,34039,165665,2405
2022-07-20,Warren,New Jersey,34041,26995,346
2022-07-21,Atlantic,New Jersey,34001,77553,1024
2022-07-21,Bergen,New Jersey,34003,269101,3523
2022-07-21,Burlington,New Jersey,34005,118777,1262
2022-07-21,Camden,New Jersey,34007,142914,1859
2022-07-21,Cape May,New Jersey,34009,25409,313
2022-07-21,Cumberland,New Jersey,34011,43802,620
2022-07-21,Essex,New Jersey,34013,245796,3644
2022-07-21,Gloucester,New Jersey,34015,78425,989
2022-07-21,Hudson,New Jersey,34017,199958,2749
2022-07-21,Hunterdon,New Jersey,34019,28906,281
2022-07-21,Mercer,New Jersey,34021,91400,1287
2022-07-21,Middlesex,New Jersey,34023,229591,2903
2022-07-21,Monmouth,New Jersey,34025,190006,2247
2022-07-21,Morris,New Jersey,34027,140994,1584
2022-07-21,Ocean,New Jersey,34029,182909,3053
2022-07-21,Passaic,New Jersey,34031,163301,2367
2022-07-21,Salem,New Jersey,34033,15765,252
2022-07-21,Somerset,New Jersey,34035,81659,986
2022-07-21,Sussex,New Jersey,34037,38528,502
2022-07-21,Union,New Jersey,34039,165935,2405
2022-07-21,Warren,New Jersey,34041,27033,346
2022-07-22,Atlantic,New Jersey,34001,77703,1024
2022-07-22,Bergen,New Jersey,34003,269605,3523
2022-07-22,Burlington,New Jersey,34005,118984,1264
2022-07-22,Camden,New Jersey,34007,143135,1862
2022-07-22,Cape May,New Jersey,34009,25451,313
2022-07-22,Cumberland,New Jersey,34011,43866,621
2022-07-22,Essex,New Jersey,34013,246237,3644
2022-07-22,Gloucester,New Jersey,34015,78534,989
2022-07-22,Hudson,New Jersey,34017,200446,2749
2022-07-22,Hunterdon,New Jersey,34019,28953,281
2022-07-22,Mercer,New Jersey,34021,91557,1287
2022-07-22,Middlesex,New Jersey,34023,229998,2903
2022-07-22,Monmouth,New Jersey,34025,190258,2248
2022-07-22,Morris,New Jersey,34027,141205,1584
2022-07-22,Ocean,New Jersey,34029,183144,3055
2022-07-22,Passaic,New Jersey,34031,163589,2367
2022-07-22,Salem,New Jersey,34033,15779,252
2022-07-22,Somerset,New Jersey,34035,81799,986
2022-07-22,Sussex,New Jersey,34037,38589,502
2022-07-22,Union,New Jersey,34039,166206,2406
2022-07-22,Warren,New Jersey,34041,27059,346
2022-07-23,Atlantic,New Jersey,34001,77844,1024
2022-07-23,Bergen,New Jersey,34003,270098,3523
2022-07-23,Burlington,New Jersey,34005,119115,1265
2022-07-23,Camden,New Jersey,34007,143335,1862
2022-07-23,Cape May,New Jersey,34009,25487,313
2022-07-23,Cumberland,New Jersey,34011,43933,621
2022-07-23,Essex,New Jersey,34013,246653,3645
2022-07-23,Gloucester,New Jersey,34015,78638,989
2022-07-23,Hudson,New Jersey,34017,200845,2750
2022-07-23,Hunterdon,New Jersey,34019,29006,281
2022-07-23,Mercer,New Jersey,34021,91741,1287
2022-07-23,Middlesex,New Jersey,34023,230398,2905
2022-07-23,Monmouth,New Jersey,34025,190499,2249
2022-07-23,Morris,New Jersey,34027,141385,1585
2022-07-23,Ocean,New Jersey,34029,183359,3055
2022-07-23,Passaic,New Jersey,34031,163833,2367
2022-07-23,Salem,New Jersey,34033,15794,252
2022-07-23,Somerset,New Jersey,34035,81902,986
2022-07-23,Sussex,New Jersey,34037,38650,505
2022-07-23,Union,New Jersey,34039,166497,2407
2022-07-23,Warren,New Jersey,34041,27098,346
2022-07-24,Atlantic,New Jersey,34001,77953,1024
2022-07-24,Bergen,New Jersey,34003,270497,3523
2022-07-24,Burlington,New Jersey,34005,119270,1265
2022-07-24,Camden,New Jersey,34007,143522,1862
2022-07-24,Cape May,New Jersey,34009,25514,313
2022-07-24,Cumberland,New Jersey,34011,43980,621
2022-07-24,Essex,New Jersey,34013,247071,3645
2022-07-24,Gloucester,New Jersey,34015,78714,989
2022-07-24,Hudson,New Jersey,34017,201117,2750
2022-07-24,Hunterdon,New Jersey,34019,29029,281
2022-07-24,Mercer,New Jersey,34021,91868,1287
2022-07-24,Middlesex,New Jersey,34023,230760,2905
2022-07-24,Monmouth,New Jersey,34025,190716,2249
2022-07-24,Morris,New Jersey,34027,141555,1585
2022-07-24,Ocean,New Jersey,34029,183576,3056
2022-07-24,Passaic,New Jersey,34031,164059,2367
2022-07-24,Salem,New Jersey,34033,15802,252
2022-07-24,Somerset,New Jersey,34035,81990,986
2022-07-24,Sussex,New Jersey,34037,38696,505
2022-07-24,Union,New Jersey,34039,166706,2407
2022-07-24,Warren,New Jersey,34041,27110,346
2022-07-25,Atlantic,New Jersey,34001,78006,1024
2022-07-25,Bergen,New Jersey,34003,270714,3525
2022-07-25,Burlington,New Jersey,34005,119330,1266
2022-07-25,Camden,New Jersey,34007,143590,1862
2022-07-25,Cape May,New Jersey,34009,25531,313
2022-07-25,Cumberland,New Jersey,34011,44003,621
2022-07-25,Essex,New Jersey,34013,247293,3646
2022-07-25,Gloucester,New Jersey,34015,78749,989
2022-07-25,Hudson,New Jersey,34017,201257,2749
2022-07-25,Hunterdon,New Jersey,34019,29040,281
2022-07-25,Mercer,New Jersey,34021,91927,1287
2022-07-25,Middlesex,New Jersey,34023,230890,2905
2022-07-25,Monmouth,New Jersey,34025,190842,2249
2022-07-25,Morris,New Jersey,34027,141626,1586
2022-07-25,Ocean,New Jersey,34029,183686,3056
2022-07-25,Passaic,New Jersey,34031,164149,2368
2022-07-25,Salem,New Jersey,34033,15807,252
2022-07-25,Somerset,New Jersey,34035,82048,986
2022-07-25,Sussex,New Jersey,34037,38701,504
2022-07-25,Union,New Jersey,34039,166864,2407
2022-07-25,Warren,New Jersey,34041,27124,346
2022-07-26,Atlantic,New Jersey,34001,78079,1025
2022-07-26,Bergen,New Jersey,34003,271083,3527
2022-07-26,Burlington,New Jersey,34005,119513,1266
2022-07-26,Camden,New Jersey,34007,143781,1863
2022-07-26,Cape May,New Jersey,34009,25552,313
2022-07-26,Cumberland,New Jersey,34011,44055,621
2022-07-26,Essex,New Jersey,34013,247611,3648
2022-07-26,Gloucester,New Jersey,34015,78823,989
2022-07-26,Hudson,New Jersey,34017,201590,2751
2022-07-26,Hunterdon,New Jersey,34019,29091,281
2022-07-26,Mercer,New Jersey,34021,92061,1288
2022-07-26,Middlesex,New Jersey,34023,231208,2906
2022-07-26,Monmouth,New Jersey,34025,191051,2250
2022-07-26,Morris,New Jersey,34027,141787,1587
2022-07-26,Ocean,New Jersey,34029,183869,3056
2022-07-26,Passaic,New Jersey,34031,164374,2369
2022-07-26,Salem,New Jersey,34033,15841,254
2022-07-26,Somerset,New Jersey,34035,82169,988
2022-07-26,Sussex,New Jersey,34037,38744,505
2022-07-26,Union,New Jersey,34039,167135,2407
2022-07-26,Warren,New Jersey,34041,27219,346
2022-07-27,Atlantic,New Jersey,34001,78203,1026
2022-07-27,Bergen,New Jersey,34003,271596,3527
2022-07-27,Burlington,New Jersey,34005,119760,1266
2022-07-27,Camden,New Jersey,34007,144143,1863
2022-07-27,Cape May,New Jersey,34009,25581,313
2022-07-27,Cumberland,New Jersey,34011,44139,622
2022-07-27,Essex,New Jersey,34013,248089,3651
2022-07-27,Gloucester,New Jersey,34015,78985,989
2022-07-27,Hudson,New Jersey,34017,202060,2752
2022-07-27,Hunterdon,New Jersey,34019,29149,281
2022-07-27,Mercer,New Jersey,34021,92231,1288
2022-07-27,Middlesex,New Jersey,34023,231661,2909
2022-07-27,Monmouth,New Jersey,34025,191380,2250
2022-07-27,Morris,New Jersey,34027,141995,1588
2022-07-27,Ocean,New Jersey,34029,184099,3059
2022-07-27,Passaic,New Jersey,34031,164689,2369
2022-07-27,Salem,New Jersey,34033,15858,254
2022-07-27,Somerset,New Jersey,34035,82301,988
2022-07-27,Sussex,New Jersey,34037,38812,505
2022-07-27,Union,New Jersey,34039,167414,2407
2022-07-27,Warren,New Jersey,34041,27219,346
2022-07-28,Atlantic,New Jersey,34001,78300,1026
2022-07-28,Bergen,New Jersey,34003,272179,3527
2022-07-28,Burlington,New Jersey,34005,119945,1266
2022-07-28,Camden,New Jersey,34007,144376,1863
2022-07-28,Cape May,New Jersey,34009,25629,313
2022-07-28,Cumberland,New Jersey,34011,44230,622
2022-07-28,Essex,New Jersey,34013,248615,3651
2022-07-28,Gloucester,New Jersey,34015,79104,989
2022-07-28,Hudson,New Jersey,34017,202584,2752
2022-07-28,Hunterdon,New Jersey,34019,29200,281
2022-07-28,Mercer,New Jersey,34021,92395,1288
2022-07-28,Middlesex,New Jersey,34023,232116,2910
2022-07-28,Monmouth,New Jersey,34025,191630,2251
2022-07-28,Morris,New Jersey,34027,142165,1588
2022-07-28,Ocean,New Jersey,34029,184337,3060
2022-07-28,Passaic,New Jersey,34031,164998,2369
2022-07-28,Salem,New Jersey,34033,15884,254
2022-07-28,Somerset,New Jersey,34035,82439,988
2022-07-28,Sussex,New Jersey,34037,38868,505
2022-07-28,Union,New Jersey,34039,167707,2407
2022-07-28,Warren,New Jersey,34041,27262,346
2022-07-29,Atlantic,New Jersey,34001,78418,1026
2022-07-29,Bergen,New Jersey,34003,272683,3527
2022-07-29,Burlington,New Jersey,34005,120114,1267
2022-07-29,Camden,New Jersey,34007,144572,1863
2022-07-29,Cape May,New Jersey,34009,25663,313
2022-07-29,Cumberland,New Jersey,34011,44289,622
2022-07-29,Essex,New Jersey,34013,248976,3651
2022-07-29,Gloucester,New Jersey,34015,79177,990
2022-07-29,Hudson,New Jersey,34017,203020,2752
2022-07-29,Hunterdon,New Jersey,34019,29291,281
2022-07-29,Mercer,New Jersey,34021,92543,1289
2022-07-29,Middlesex,New Jersey,34023,232486,2911
2022-07-29,Monmouth,New Jersey,34025,191889,2254
2022-07-29,Morris,New Jersey,34027,142340,1588
2022-07-29,Ocean,New Jersey,34029,184605,3061
2022-07-29,Passaic,New Jersey,34031,165252,2369
2022-07-29,Salem,New Jersey,34033,15895,254
2022-07-29,Somerset,New Jersey,34035,82604,989
2022-07-29,Sussex,New Jersey,34037,38924,506
2022-07-29,Union,New Jersey,34039,167976,2407
2022-07-29,Warren,New Jersey,34041,27317,346
2022-07-30,Atlantic,New Jersey,34001,78518,1026
2022-07-30,Bergen,New Jersey,34003,273097,3527
2022-07-30,Burlington,New Jersey,34005,120271,1267
2022-07-30,Camden,New Jersey,34007,144796,1864
2022-07-30,Cape May,New Jersey,34009,25698,313
2022-07-30,Cumberland,New Jersey,34011,44360,622
2022-07-30,Essex,New Jersey,34013,249383,3651
2022-07-30,Gloucester,New Jersey,34015,79287,990
2022-07-30,Hudson,New Jersey,34017,203524,2752
2022-07-30,Hunterdon,New Jersey,34019,29343,281
2022-07-30,Mercer,New Jersey,34021,92728,1289
2022-07-30,Middlesex,New Jersey,34023,232774,2911
2022-07-30,Monmouth,New Jersey,34025,192129,2254
2022-07-30,Morris,New Jersey,34027,142534,1588
2022-07-30,Ocean,New Jersey,34029,184852,3061
2022-07-30,Passaic,New Jersey,34031,165502,2369
2022-07-30,Salem,New Jersey,34033,15919,254
2022-07-30,Somerset,New Jersey,34035,82750,989
2022-07-30,Sussex,New Jersey,34037,38974,505
2022-07-30,Union,New Jersey,34039,168266,2407
2022-07-30,Warren,New Jersey,34041,27345,346
2022-07-31,Atlantic,New Jersey,34001,78592,1026
2022-07-31,Bergen,New Jersey,34003,273335,3527
2022-07-31,Burlington,New Jersey,34005,120417,1267
2022-07-31,Camden,New Jersey,34007,144943,1864
2022-07-31,Cape May,New Jersey,34009,25722,313
2022-07-31,Cumberland,New Jersey,34011,44408,623
2022-07-31,Essex,New Jersey,34013,249564,3651
2022-07-31,Gloucester,New Jersey,34015,79357,990
2022-07-31,Hudson,New Jersey,34017,203864,2752
2022-07-31,Hunterdon,New Jersey,34019,29375,281
2022-07-31,Mercer,New Jersey,34021,92830,1289
2022-07-31,Middlesex,New Jersey,34023,233000,2911
2022-07-31,Monmouth,New Jersey,34025,192295,2254
2022-07-31,Morris,New Jersey,34027,142655,1588
2022-07-31,Ocean,New Jersey,34029,185009,3061
2022-07-31,Passaic,New Jersey,34031,165634,2369
2022-07-31,Salem,New Jersey,34033,15927,254
2022-07-31,Somerset,New Jersey,34035,82827,989
2022-07-31,Sussex,New Jersey,34037,39003,505
2022-07-31,Union,New Jersey,34039,168396,2407
2022-07-31,Warren,New Jersey,34041,27364,346
2022-08-01,Atlantic,New Jersey,34001,78640,1027
2022-08-01,Bergen,New Jersey,34003,273477,3527
2022-08-01,Burlington,New Jersey,34005,120473,1268
2022-08-01,Camden,New Jersey,34007,145021,1864
2022-08-01,Cape May,New Jersey,34009,25738,313
2022-08-01,Cumberland,New Jersey,34011,44428,623
2022-08-01,Essex,New Jersey,34013,249749,3651
2022-08-01,Gloucester,New Jersey,34015,79422,989
2022-08-01,Hudson,New Jersey,34017,204034,2752
2022-08-01,Hunterdon,New Jersey,34019,29388,282
2022-08-01,Mercer,New Jersey,34021,92888,1290
2022-08-01,Middlesex,New Jersey,34023,233159,2911
2022-08-01,Monmouth,New Jersey,34025,192367,2254
2022-08-01,Morris,New Jersey,34027,142740,1588
2022-08-01,Ocean,New Jersey,34029,185116,3061
2022-08-01,Passaic,New Jersey,34031,165726,2369
2022-08-01,Salem,New Jersey,34033,15933,254
2022-08-01,Somerset,New Jersey,34035,82862,990
2022-08-01,Sussex,New Jersey,34037,39015,503
2022-08-01,Union,New Jersey,34039,168500,2408
2022-08-01,Warren,New Jersey,34041,27381,346
2022-08-02,Atlantic,New Jersey,34001,78761,1029
2022-08-02,Bergen,New Jersey,34003,273900,3528
2022-08-02,Burlington,New Jersey,34005,120646,1268
2022-08-02,Camden,New Jersey,34007,145233,1865
2022-08-02,Cape May,New Jersey,34009,25774,314
2022-08-02,Cumberland,New Jersey,34011,44500,623
2022-08-02,Essex,New Jersey,34013,250122,3652
2022-08-02,Gloucester,New Jersey,34015,79504,989
2022-08-02,Hudson,New Jersey,34017,204385,2753
2022-08-02,Hunterdon,New Jersey,34019,29411,282
2022-08-02,Mercer,New Jersey,34021,93004,1292
2022-08-02,Middlesex,New Jersey,34023,233504,2914
2022-08-02,Monmouth,New Jersey,34025,192609,2254
2022-08-02,Morris,New Jersey,34027,142902,1590
2022-08-02,Ocean,New Jersey,34029,185342,3063
2022-08-02,Passaic,New Jersey,34031,165940,2369
2022-08-02,Salem,New Jersey,34033,15950,254
2022-08-02,Somerset,New Jersey,34035,82977,990
2022-08-02,Sussex,New Jersey,34037,39046,504
2022-08-02,Union,New Jersey,34039,168713,2410
2022-08-02,Warren,New Jersey,34041,27398,347
2022-08-03,Atlantic,New Jersey,34001,78855,1029
2022-08-03,Bergen,New Jersey,34003,274266,3530
2022-08-03,Burlington,New Jersey,34005,120773,1268
2022-08-03,Camden,New Jersey,34007,145394,1867
2022-08-03,Cape May,New Jersey,34009,25812,314
2022-08-03,Cumberland,New Jersey,34011,44577,623
2022-08-03,Essex,New Jersey,34013,250533,3655
2022-08-03,Gloucester,New Jersey,34015,79567,989
2022-08-03,Hudson,New Jersey,34017,204661,2753
2022-08-03,Hunterdon,New Jersey,34019,29459,283
2022-08-03,Mercer,New Jersey,34021,93163,1292
2022-08-03,Middlesex,New Jersey,34023,233785,2915
2022-08-03,Monmouth,New Jersey,34025,192840,2256
2022-08-03,Morris,New Jersey,34027,143068,1591
2022-08-03,Ocean,New Jersey,34029,185582,3064
2022-08-03,Passaic,New Jersey,34031,166154,2369
2022-08-03,Salem,New Jersey,34033,15971,254
2022-08-03,Somerset,New Jersey,34035,83078,991
2022-08-03,Sussex,New Jersey,34037,39090,506
2022-08-03,Union,New Jersey,34039,169002,2411
2022-08-03,Warren,New Jersey,34041,27426,347
2022-08-04,Atlantic,New Jersey,34001,78947,1029
2022-08-04,Bergen,New Jersey,34003,274623,3530
2022-08-04,Burlington,New Jersey,34005,120967,1269
2022-08-04,Camden,New Jersey,34007,145577,1868
2022-08-04,Cape May,New Jersey,34009,25850,315
2022-08-04,Cumberland,New Jersey,34011,44645,623
2022-08-04,Essex,New Jersey,34013,250945,3656
2022-08-04,Gloucester,New Jersey,34015,79672,991
2022-08-04,Hudson,New Jersey,34017,204963,2753
2022-08-04,Hunterdon,New Jersey,34019,29483,283
2022-08-04,Mercer,New Jersey,34021,93343,1292
2022-08-04,Middlesex,New Jersey,34023,234202,2916
2022-08-04,Monmouth,New Jersey,34025,193115,2257
2022-08-04,Morris,New Jersey,34027,143250,1593
2022-08-04,Ocean,New Jersey,34029,185788,3067
2022-08-04,Passaic,New Jersey,34031,166378,2369
2022-08-04,Salem,New Jersey,34033,15984,254
2022-08-04,Somerset,New Jersey,34035,83196,991
2022-08-04,Sussex,New Jersey,34037,39139,506
2022-08-04,Union,New Jersey,34039,169226,2411
2022-08-04,Warren,New Jersey,34041,27453,347
2022-08-05,Atlantic,New Jersey,34001,79044,1029
2022-08-05,Bergen,New Jersey,34003,274998,3530
2022-08-05,Burlington,New Jersey,34005,121179,1271
2022-08-05,Camden,New Jersey,34007,145848,1869
2022-08-05,Cape May,New Jersey,34009,25903,315
2022-08-05,Cumberland,New Jersey,34011,44776,623
2022-08-05,Essex,New Jersey,34013,251309,3656
2022-08-05,Gloucester,New Jersey,34015,79796,992
2022-08-05,Hudson,New Jersey,34017,205315,2754
2022-08-05,Hunterdon,New Jersey,34019,29527,283
2022-08-05,Mercer,New Jersey,34021,93546,1292
2022-08-05,Middlesex,New Jersey,34023,234604,2917
2022-08-05,Monmouth,New Jersey,34025,193378,2257
2022-08-05,Morris,New Jersey,34027,143414,1593
2022-08-05,Ocean,New Jersey,34029,186029,3067
2022-08-05,Passaic,New Jersey,34031,166579,2369
2022-08-05,Salem,New Jersey,34033,16023,254
2022-08-05,Somerset,New Jersey,34035,83311,991
2022-08-05,Sussex,New Jersey,34037,39187,506
2022-08-05,Union,New Jersey,34039,169465,2411
2022-08-05,Warren,New Jersey,34041,27481,347
2022-08-06,Atlantic,New Jersey,34001,79134,1030
2022-08-06,Bergen,New Jersey,34003,275376,3531
2022-08-06,Burlington,New Jersey,34005,121324,1271
2022-08-06,Camden,New Jersey,34007,146062,1870
2022-08-06,Cape May,New Jersey,34009,25938,315
2022-08-06,Cumberland,New Jersey,34011,44838,624
2022-08-06,Essex,New Jersey,34013,251694,3656
2022-08-06,Gloucester,New Jersey,34015,79899,993
2022-08-06,Hudson,New Jersey,34017,205621,2754
2022-08-06,Hunterdon,New Jersey,34019,29586,283
2022-08-06,Mercer,New Jersey,34021,93693,1292
2022-08-06,Middlesex,New Jersey,34023,234934,2917
2022-08-06,Monmouth,New Jersey,34025,193613,2258
2022-08-06,Morris,New Jersey,34027,143596,1593
2022-08-06,Ocean,New Jersey,34029,186285,3067
2022-08-06,Passaic,New Jersey,34031,166790,2369
2022-08-06,Salem,New Jersey,34033,16037,254
2022-08-06,Somerset,New Jersey,34035,83452,992
2022-08-06,Sussex,New Jersey,34037,39231,506
2022-08-06,Union,New Jersey,34039,169702,2413
2022-08-06,Warren,New Jersey,34041,27525,347
2022-08-07,Atlantic,New Jersey,34001,79241,1031
2022-08-07,Bergen,New Jersey,34003,275597,3531
2022-08-07,Burlington,New Jersey,34005,121462,1271
2022-08-07,Camden,New Jersey,34007,146286,1870
2022-08-07,Cape May,New Jersey,34009,25973,315
2022-08-07,Cumberland,New Jersey,34011,44890,624
2022-08-07,Essex,New Jersey,34013,251967,3656
2022-08-07,Gloucester,New Jersey,34015,79989,993
2022-08-07,Hudson,New Jersey,34017,205866,2754
2022-08-07,Hunterdon,New Jersey,34019,29605,283
2022-08-07,Mercer,New Jersey,34021,93809,1292
2022-08-07,Middlesex,New Jersey,34023,235170,2917
2022-08-07,Monmouth,New Jersey,34025,193791,2258
2022-08-07,Morris,New Jersey,34027,143704,1593
2022-08-07,Ocean,New Jersey,34029,186447,3067
2022-08-07,Passaic,New Jersey,34031,166920,2369
2022-08-07,Salem,New Jersey,34033,16052,254
2022-08-07,Somerset,New Jersey,34035,83554,992
2022-08-07,Sussex,New Jersey,34037,39266,507
2022-08-07,Union,New Jersey,34039,169809,2413
2022-08-07,Warren,New Jersey,34041,27542,347
2022-08-08,Atlantic,New Jersey,34001,79287,1030
2022-08-08,Bergen,New Jersey,34003,275724,3531
2022-08-08,Burlington,New Jersey,34005,121514,1271
2022-08-08,Camden,New Jersey,34007,146347,1871
2022-08-08,Cape May,New Jersey,34009,25995,315
2022-08-08,Cumberland,New Jersey,34011,44906,624
2022-08-08,Essex,New Jersey,34013,252106,3656
2022-08-08,Gloucester,New Jersey,34015,80033,995
2022-08-08,Hudson,New Jersey,34017,205968,2754
2022-08-08,Hunterdon,New Jersey,34019,29604,283
2022-08-08,Mercer,New Jersey,34021,93884,1292
2022-08-08,Middlesex,New Jersey,34023,235264,2917
2022-08-08,Monmouth,New Jersey,34025,193873,2258
2022-08-08,Morris,New Jersey,34027,143762,1594
2022-08-08,Ocean,New Jersey,34029,186522,3069
